DateReport,geoid,RegionName,Country,pInf,AB
2022-01-28,MEX484_20_20303,"San Pedro Cajonos, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20304,"San Pedro Coxcaltepec Cántaros, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20306,"San Pedro el Alto, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20309,"San Pedro Ixcatlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20311,"San Pedro Jaltepetongo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20313,"San Pedro Jocotipac, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20316,"San Pedro Mártir Quiechapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20317,"San Pedro Mártir Yucuxaco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20319,"San Pedro Mixtepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20320,"San Pedro Molinos, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20321,"San Pedro Nopala, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20322,"San Pedro Ocopetatillo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20323,"San Pedro Ocotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20325,"San Pedro Quiatoni, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20326,"San Pedro Sochiápam, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20328,"San Pedro Taviche, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20329,"San Pedro Teozacoalco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20330,"San Pedro Teutila, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20331,"San Pedro Tidaá, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20332,"San Pedro Topiltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20335,"San Pedro Yaneri, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20336,"San Pedro Yólox, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20339,"San Pedro y San Pablo Teposcolula, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20340,"San Pedro y San Pablo Tequixtepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20341,"San Pedro Yucunama, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20345,"San Sebastián Ixcapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20346,"San Sebastián Nicananduta, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20352,"San Simón Zahuatlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20353,"Santa Ana, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20354,"Santa Ana Ateixtlahuaca, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20355,"Santa Ana Cuauhtémoc, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20357,"Santa Ana Tavela, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20358,"Santa Ana Tlapacoyan, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20359,"Santa Ana Yareni, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20361,"Santa Catalina Quierí, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20363,"Santa Catarina Ixtepeji, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20365,"Santa Catarina Lachatao, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20371,"Santa Catarina Ticuá, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20373,"Santa Catarina Zapoquila, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20374,"Santa Cruz Acatepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20376,"Santa Cruz de Bravo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20377,"Santa Cruz Itundujia, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20378,"Santa Cruz Mixtepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20379,"Santa Cruz Nundaco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20380,"Santa Cruz Papalutla, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20382,"Santa Cruz Tacahua, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20383,"Santa Cruz Tayata, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20389,"Santa Inés Yatzeche, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20391,"Santa Lucía Miahuatlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20392,"Santa Lucía Monteverde, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20394,"Santa María Alotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20395,"Santa María Apazco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20396,"Santa María la Asunción, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20400,"Santa María Camotlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20402,"Santa María Cortijo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20404,"Santa María Chachoápam, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20405,"Villa de Chilapa de Díaz, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20407,"Santa María Chimalapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20408,"Santa María del Rosario, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20412,"Santa María Guienagati, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20414,"Santa María Huazolotitlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20415,"Santa María Ipalapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20416,"Santa María Ixcatlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20419,"Santa María Jaltianguis, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20420,"Santa María Lachixío, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20422,"Santa María Nativitas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20423,"Santa María Nduayaco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20424,"Santa María Ozolotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20425,"Santa María Pápalo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20428,"Santa María Quiegolani, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20429,"Santa María Sola, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20430,"Santa María Tataltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20431,"Santa María Tecomavaca, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20432,"Santa María Temaxcalapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20433,"Santa María Temaxcaltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20434,"Santa María Teopoxco, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20435,"Santa María Tepantlali, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20436,"Santa María Texcatitlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20437,"Santa María Tlahuitoltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20438,"Santa María Tlalixtac, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20440,"Santa María Totolapilla, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20442,"Santa María Yalina, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20443,"Santa María Yavesía, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20444,"Santa María Yolotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20445,"Santa María Yosoyúa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20447,"Santa María Zacatepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20448,"Santa María Zaniza, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20451,"Santiago Apoala, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20453,"Santiago Astata, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20454,"Santiago Atitlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20455,"Santiago Ayuquililla, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20457,"Santiago Camotlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20458,"Santiago Comaltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20460,"Santiago Choápam, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20461,"Santiago del Río, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20463,"Santiago Huauclilla, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20464,"Santiago Ihuitlán Plumas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20465,"Santiago Ixcuintepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20470,"Santiago Lachiguiri, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20471,"Santiago Lalopa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20473,"Santiago Laxopa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20474,"Santiago Llano Grande, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20475,"Santiago Matatlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20476,"Santiago Miltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20477,"Santiago Minas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20478,"Santiago Nacaltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20479,"Santiago Nejapilla, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20480,"Santiago Nundiche, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20481,"Santiago Nuyoó, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20484,"Santiago Tamazola, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20487,"Santiago Tenango, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20488,"Santiago Tepetlapa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20489,"Santiago Tetepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20490,"Santiago Texcalcingo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20491,"Santiago Textitlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20492,"Santiago Tilantongo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20493,"Santiago Tillo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20494,"Santiago Tlazoyaltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20495,"Santiago Xanica, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20496,"Santiago Xiacuí, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20497,"Santiago Yaitepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20500,"Santiago Yosondúa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20501,"Santiago Yucuyachi, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20502,"Santiago Zacatepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20503,"Santiago Zoochila, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20506,"Santo Domingo Albarradas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20507,"Santo Domingo Armenta, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20509,"Santo Domingo de Morelos, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20511,"Santo Domingo Nuxaá, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20512,"Santo Domingo Ozolotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20514,"Santo Domingo Roayaga, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20518,"Santo Domingo Tlatayápam, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20521,"Santo Domingo Tonaltepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20522,"Santo Domingo Xagacía, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20523,"Santo Domingo Yanhuitlán, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20524,"Santo Domingo Yodohino, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20527,"Santos Reyes Pápalo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20528,"Santos Reyes Tepejillo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20532,"Santo Tomás Ocotepec, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20535,"San Vicente Lachixío, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20536,"San Vicente Nuñú, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20538,"Sitio de Xitlapehua, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20541,"Tanetze de Zaragoza, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20542,"Taniche, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20543,"Tataltepec de Valdés, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20544,"Teococuilco de Marcos Pérez, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20547,"Teotongo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20548,"Tepelmeme Villa de Morelos, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20552,"Tlacotepec Plumas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20554,"Totontepec Villa de Morelos, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20556,"La Trinidad Vista Hermosa, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20562,"Magdalena Yodocono de Porfirio Díaz, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20563,"Yogana, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20564,"Yutanduchi de Guerrero, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20566,"San Mateo Yucutindoo, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20568,"Zapotitlán Palmas, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_20_20569,"Santa Inés de Zaragoza, Oaxaca, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21006,"Ahuacatlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21007,"Ahuatlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21014,"Amixtlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21016,"Aquixtla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21021,"Atzala, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21024,"Axutla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21027,"Caltepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21028,"Camocuautla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21029,"Caxhuacan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21032,"Cohetzala, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21033,"Cohuecan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21039,"Cuautempan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21042,"Cuayuca de Andrade, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21055,"Chila, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21056,"Chila de la Sal, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21057,"Honey, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21059,"Chinantla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21061,"Eloxochitlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21064,"Francisco Z. Mena, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21077,"Hueytlalpan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21079,"Huitziltepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21084,"Ixtepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21088,"Jonotla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21089,"Jopala, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21093,"Lafragua, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21095,"La Magdalena Tlatlauquitepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21096,"Mazapiltepec de Juárez, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21101,"Nauzontla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21102,"Nealtican, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21103,"Nicolás Bravo, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21107,"Olintla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21118,"Los Reyes de Juárez, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21120,"San Antonio Cañada, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21121,"San Diego la Mesa Tochimiltzingo, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21123,"San Felipe Tepatlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21131,"San Juan Atzompa, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21133,"San Martín Totoltepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21135,"San Miguel Ixitlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21136,"San Miguel Xoxtla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21138,"San Nicolás de los Ranchos, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21144,"San Salvador Huixcolotla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21145,"San Sebastián Tlacotepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21146,"Santa Catarina Tlaltempan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21150,"Huehuetlán el Grande, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21152,"Soltepec, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21159,"Teopantlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21165,"Tepemaxalco, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21167,"Tepetzintla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21168,"Tepexco, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21182,"Tlanepantla, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21184,"Tlapacoya, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21187,"Tlaxco, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21192,"Tuzamapan de Galeana, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21193,"Tzicatlacoyan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21195,"Vicente Guerrero, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21196,"Xayacatlán de Bravo, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21200,"Xochiapulco, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21202,"Xochitlán de Vicente Suárez, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21204,"Yaonáhuac, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21209,"Zapotitlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21210,"Zapotitlán de Méndez, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21216,"Zoquiapan, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_21_21217,"Zoquitlán, Puebla, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26009,"Bacanora, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26010,"Bacerac, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26024,"Divisaderos, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26031,"Huachinera, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26032,"Huásabas, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26034,"Huépac, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26040,"Nácori Chico, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26044,"Onavas, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26053,"San Felipe de Jesús, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26054,"San Javier, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26057,"San Pedro de la Cueva, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26059,"Santa Cruz, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26061,"Soyopa, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26063,"Tepache, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_26_26064,"Trincheras, Sonora, Mexico",Mexico,NA,3
2022-01-28,MEX484_28_28008,"Casas, Tamaulipas, Mexico",Mexico,NA,3
2022-01-28,MEX484_28_28010,"Cruillas, Tamaulipas, Mexico",Mexico,NA,3
2022-01-28,MEX484_28_28023,"Méndez, Tamaulipas, Mexico",Mexico,NA,3
2022-01-28,MEX484_28_28036,"San Nicolás, Tamaulipas, Mexico",Mexico,NA,3
2022-01-28,MEX484_29_29045,"Benito Juárez, Tlaxcala, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30002,"Acatlán, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30007,"Camarón de Tejeda, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30008,"Alpatláhuac, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30017,"Apazapan, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30018,"Aquila, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30019,"Astacinga, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30020,"Atlahuilco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30024,"Tlaltetela, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30029,"Calcahualco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30035,"Citlaltépetl, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30037,"Coahuitlán, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30041,"Coetzala, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30043,"Comapa, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30050,"Coxquihui, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30064,"Chumatlán, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30067,"Filomeno Mata, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30076,"Ilamatlán, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30088,"Jalcomulco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30091,"Jesús Carranza, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30095,"Juchique de Ferrer, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30096,"Landero y Coss, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30107,"Las Minas, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30110,"Mixtla de Altamirano, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30129,"Platón Sánchez, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30145,"Soconusco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30146,"Sochiapa, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30149,"Soteapan, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30150,"Tamalín, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30151,"Tamiahua, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30152,"Tampico Alto, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30153,"Tancoco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30154,"Tantima, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30156,"Tatatila, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
